PERSONID,SURID,COMCOLI,SALARY
030000000105070901,3,1,30000
030000000105070902,3,1,9999998
030000000105070903,3,0,46000
030000000105070904,3,0,9999999
030000000105070905,3,0,9999998
030000000105070906,3,0,33000
030000000105070907,3,1,9999998
030000000105070908,3,0,9999999
030000000105070909,3,1,50000
030000000105080000,3,1,50000
030000000105080001,3,0,12000
030000000105080002,3,0,35000
030000000105080003,3,0,40000
030000000105080004,3,1,35000
030000000105080005,3,0,59000
030000000105080006,3,0,56000
030000000105080007,3,1,24000
030000000105080008,3,1,15000
030000000105080009,3,0,9999998
030000000105080100,3,1,9999999
030000000105080101,3,0,9999998
030000000105080102,3,0,9999998
030000000105080103,3,0,26000
030000000105080104,3,0,9999999
030000000105080105,3,0,21000
030000000105080106,3,0,9999999
030000000105080107,3,0,15000
030000000105080108,3,0,9999999
030000000105080109,3,0,20000
030000000105080200,3,1,45000
030000000105080201,3,0,9999999
030000000105080202,3,0,9999999
030000000105080203,3,0,42000
030000000105080204,3,1,30000
030000000105080205,3,0,13000
030000000105080206,3,1,24000
030000000105080207,3,0,31000
030000000105080208,3,1,25000
030000000105080209,3,0,24000
030000000105080300,3,1,14000
030000000105080301,3,0,9999999
030000000105080302,3,0,12000
030000000105080303,3,1,35000
030000000105080304,3,0,12000
030000000105080305,3,1,33000
030000000105080306,3,1,42000
030000000105080307,3,0,15000
030000000105080308,3,0,20000
030000000105080309,3,0,9999998
030000000105080400,3,0,9999999
030000000105080401,3,0,9999998
030000000105080402,3,1,28000
030000000105080403,3,0,26000
030000000105080404,3,1,36000
030000000105080405,3,1,40000
030000000105080406,3,0,100000
030000000105080407,3,0,9999999
030000000105080408,3,0,49000
030000000105080409,3,0,29000
030000000105080500,3,0,19000
030000000105080501,3,1,21000
030000000105080502,3,1,9999998
030000000105080503,3,0,9999998
030000000105080504,3,0,40000
030000000105080505,3,0,9999998
030000000105080506,3,0,31000
030000000105080507,3,1,28000
030000000105080508,3,0,18000
030000000105080509,3,1,42000
030000000105080600,3,0,15000
030000000105080601,3,1,32000
030000000105080602,3,0,9999998
030000000105080603,3,1,28000
030000000105080604,3,1,34000
030000000105080605,3,0,21000
030000000105080606,3,0,31000
030000000105080607,3,0,9999998
030000000105080608,3,0,26000
030000000105080609,3,1,33000
030000000105080700,3,1,36000
030000000105080701,3,1,35000
030000000105080702,3,0,9999998
030000000105080703,3,1,50000
030000000105080704,3,1,9999999
030000000105080705,3,0,20000
030000000105080706,3,1,30000
030000000105080707,3,0,12000
030000000105080708,3,1,42000
030000000105080709,3,0,9999998
030000000105080800,3,0,9999999
030000000105080801,3,1,21000
030000000105080802,3,0,9999999
030000000105080803,3,0,25000
030000000105080804,3,0,17000
030000000105080805,3,1,24000
030000000105080806,3,1,9999999
030000000105080807,3,1,9999999
030000000105080808,3,0,9000
030000000105080809,3,1,58000
030000000105080900,3,0,36000
030000000105080901,3,1,42000
030000000105080902,3,0,9999998
030000000105080903,3,0,9999998
030000000105080904,3,0,40000
030000000105080905,3,1,27000
030000000105080906,3,0,10000
030000000105080907,3,0,9999999
030000000105080908,3,0,9999999
030000000105080909,3,0,31000
030000000105090000,3,1,23000
030000000105090001,3,0,22000
030000000105090002,3,0,9999998
030000000105090003,3,0,20000
030000000105090004,3,0,29000
030000000105090005,3,0,39000
030000000105090006,3,0,11000
030000000105090007,3,0,29000
030000000105090008,3,0,9999998
030000000105090009,3,0,25000
030000000105090100,3,0,45000
030000000105090101,3,1,41000
030000000105090102,3,0,9999999
030000000105090103,3,0,41000
030000000105090104,3,0,18000
030000000105090105,3,1,35000
030000000105090106,3,1,17000
030000000105090107,3,1,9999998
030000000105090108,3,1,35000
030000000105090109,3,0,21000
030000000105090200,3,0,9999998
030000000105090201,3,0,9999998
030000000105090202,3,0,9999999
030000000105090203,3,0,13000
030000000105090204,3,1,28000
030000000105090205,3,1,21000
030000000105090206,3,1,33000
030000000105090207,3,1,9999999
030000000105090208,3,0,9999998
030000000105090209,3,0,9999998
030000000105090300,3,0,25000
030000000105090301,3,1,55000
030000000105090302,3,0,13000
030000000105090303,3,0,9999999
030000000105090304,3,0,9999998
030000000105090305,3,0,40000
030000000105090306,3,0,37000
030000000105090307,3,1,31000
030000000105090308,3,0,39000
030000000105090309,3,1,9999999
030000000105090400,3,0,27000
030000000105090401,3,0,25000
030000000105090402,3,0,9999999
030000000105090403,3,1,33000
030000000105090404,3,1,97000
030000000105090405,3,1,14000
030000000105090406,3,0,30000
030000000105090407,3,1,9999999
030000000105090408,3,0,31000
030000000105090409,3,0,9999998
030000000105090500,3,0,9999998
030000000105090501,3,0,9999999
030000000105090502,3,0,20000
030000000105090503,3,1,9999998
030000000105090504,3,0,14000
030000000105090505,3,0,12000
030000000105090506,3,0,9999999
030000000105090507,3,0,9999998
030000000105090508,3,0,24000
030000000105090509,3,1,9999999
030000000105090600,3,0,21000
030000000105090601,3,0,35000
030000000105090602,3,1,29000
030000000105090603,3,0,14000
030000000105090604,3,0,9999998
030000000105090605,3,0,36000
030000000105090606,3,1,45000
030000000105090607,3,0,17000
030000000105090608,3,0,9999998
030000000105090609,3,0,37000
030000000105090700,3,1,9999998
030000000105090701,3,0,33000
030000000105090702,3,0,12000
030000000105090703,3,1,36000
030000000105090704,3,0,9999999
030000000105090705,3,1,20000
030000000105090706,3,0,26000
030000000105090707,3,1,46000
030000000105090708,3,0,26000
030000000105090709,3,0,29000
030000000105090800,3,1,53000
030000000105090801,3,0,23000
030000000105090802,3,1,30000
030000000105090803,3,1,30000
030000000105090804,3,0,14000
030000000105090805,3,0,52000
030000000105090806,3,0,9999999
030000000105090807,3,0,48000
030000000105090808,3,1,45000
030000000105090809,3,0,25000
030000000105090900,3,0,35000
030000000105090901,3,1,26000
030000000105090902,3,0,39000
030000000105090903,3,1,9999999
030000000105090904,3,0,9999998
030000000105090905,3,0,29000
030000000105090906,3,1,44000
030000000105090907,3,0,39000
030000000105090908,3,0,34000
030000000105090909,3,0,11000
030000000106000000,3,0,27000
030000000106000001,3,1,24000
030000000106000002,3,1,35000
030000000106000003,3,0,9999999
030000000106000004,3,0,100000
030000000106000005,3,0,21000
030000000106000006,3,1,9999998
030000000106000007,3,0,40000
030000000106000008,3,1,44000
030000000106000009,3,0,9999998
030000000106000100,3,0,35000
030000000106000101,3,0,40000
030000000106000102,3,0,18000
030000000106000103,3,0,39000
030000000106000104,3,1,16000
030000000106000105,3,1,31000
030000000106000106,3,0,9999999
030000000106000107,3,1,31000
030000000106000108,3,0,9999998
030000000106000109,3,0,20000
030000000106000200,3,0,30000
030000000106000201,3,0,9999999
030000000106000202,3,1,30000
030000000106000203,3,0,9999999
030000000106000204,3,1,45000
030000000106000205,3,0,38000
030000000106000206,3,0,33000
030000000106000207,3,1,9000
030000000106000208,3,0,33000
030000000106000209,3,0,25000
030000000106000300,3,1,9999998
030000000106000301,3,1,25000
030000000106000302,3,1,65000
030000000106000303,3,1,9999999
030000000106000304,3,0,26000
030000000106000305,3,0,18000
030000000106000306,3,0,19000
030000000106000307,3,1,34000
030000000106000308,3,0,36000
030000000106000309,3,1,10000
030000000106000400,3,0,30000
030000000106000401,3,0,28000
030000000106000402,3,0,77000
030000000106000403,3,0,36000
030000000106000404,3,1,26000
030000000106000405,3,0,29000
030000000106000406,3,0,35000
030000000106000407,3,0,14000
030000000106000408,3,0,28000
030000000106000409,3,0,16000
030000000106000500,3,0,19000
030000000106000501,3,0,9999998
030000000106000502,3,0,27000
030000000106000503,3,0,9999999
030000000106000504,3,1,9999999
030000000106000505,3,1,35000
030000000106000506,3,0,9999998
030000000106000507,3,0,9999998
030000000106000508,3,0,9999999
030000000106000509,3,0,50000
030000000106000600,3,0,45000
030000000106000601,3,1,21000
030000000106000602,3,0,34000
030000000106000603,3,1,43000
030000000106000604,3,0,9999998
030000000106000605,3,0,9999998
030000000106000606,3,0,38000
030000000106000607,3,0,17000
030000000106000608,3,1,9999998
030000000106000609,3,1,32000
030000000106000700,3,0,41000
030000000106000701,3,0,15000
030000000106000702,3,0,9999998
030000000106000703,3,1,24000
030000000106000704,3,0,9999999
030000000106000705,3,1,9999999
030000000106000706,3,0,46000
030000000106000707,3,0,35000
030000000106000708,3,0,17000
030000000106000709,3,0,33000
030000000106000800,3,0,36000
030000000106000801,3,1,9999999
030000000106000802,3,0,27000
030000000106000803,3,0,9999999
030000000106000804,3,0,14000
030000000106000805,3,0,24000
030000000106000806,3,0,29000
030000000106000807,3,1,43000
030000000106000808,3,0,24000
030000000106000809,3,0,41000
030000000106000900,3,0,9999999
030000000106000901,3,0,14000
030000000106000902,3,0,33000
030000000106000903,3,0,15000
030000000106000904,3,1,9999998
030000000106000905,3,1,27000
030000000106000906,3,0,43000
030000000106000907,3,0,40000
030000000106000908,3,0,9999998
030000000106000909,3,0,33000
030000000106010000,3,0,21000
030000000106010001,3,0,9999999
030000000106010002,3,1,9999998
030000000106010003,3,0,33000
030000000106010004,3,0,41000
030000000106010005,3,0,9999998
030000000106010006,3,0,36000
030000000106010007,3,0,9999998
030000000106010008,3,0,25000
030000000106010009,3,0,34000
030000000106010100,3,1,9999999
030000000106010101,3,0,16000
030000000106010102,3,0,9999999
030000000106010103,3,1,9999998
030000000106010104,3,0,9999999
030000000106010105,3,1,9999998
030000000106010106,3,1,46000
030000000106010107,3,0,9999999
030000000106010108,3,0,26000
030000000106010109,3,0,49000
030000000106010200,3,0,19000
030000000106010201,3,0,9999998
030000000106010202,3,0,15000
030000000106010203,3,0,38000
030000000106010204,3,0,22000
030000000106010205,3,1,9999999
030000000106010206,3,0,9999999
030000000106010207,3,1,46000
030000000106010208,3,0,22000
030000000106010209,3,0,9999998
030000000106010300,3,0,44000
030000000106010301,3,0,9999998
030000000106010302,3,1,40000
030000000106010303,3,0,50000
030000000106010304,3,0,9999998
030000000106010305,3,0,9999998
030000000106010306,3,1,31000
030000000106010307,3,0,18000
030000000106010308,3,1,36000
030000000106010309,3,1,23000
030000000106010400,3,0,23000
030000000106010401,3,1,33000
030000000106010402,3,1,9999999
030000000106010403,3,0,39000
030000000106010404,3,0,35000
030000000106010405,3,0,27000
030000000106010406,3,1,24000
030000000106010407,3,0,33000
030000000106010408,3,0,32000
030000000106010409,3,0,37000
030000000106010500,3,0,37000
030000000106010501,3,1,38000
030000000106010502,3,0,9999999
030000000106010503,3,0,9999999
030000000106010504,3,0,17000
030000000106010505,3,1,9999999
030000000106010506,3,1,35000
030000000106010507,3,0,18000
030000000106010508,3,0,30000
030000000106010509,3,0,28000
030000000106010600,3,1,34000
030000000106010601,3,0,73000
030000000106010602,3,0,9999999
030000000106010603,3,1,9999998
030000000106010604,3,1,65000
030000000106010605,3,1,24000
030000000106010606,3,0,15000
030000000106010607,3,0,9999998
030000000106010608,3,0,13000
030000000106010609,3,0,27000
030000000106010700,3,0,9999999
030000000106010701,3,0,9999998
030000000106010702,3,0,15000
030000000106010703,3,0,35000
030000000106010704,3,0,46000
030000000106010705,3,1,37000
030000000106010706,3,1,9999998
030000000106010707,3,0,9999998
030000000106010708,3,1,9999998
030000000106010709,3,0,9999998
030000000106010800,3,0,9999999
030000000106010801,3,0,9999999
030000000106010802,3,0,36000
030000000106010803,3,0,21000
030000000106010804,3,0,43000
030000000106010805,3,1,50000
030000000106010806,3,0,24000
030000000106010807,3,0,19000
030000000106010808,3,1,55000
030000000106010809,3,0,9999999
030000000106010900,3,1,9000
030000000106010901,3,1,9999999
030000000106010902,3,1,41000
030000000106010903,3,0,34000
030000000106010904,3,0,50000
030000000106010905,3,0,42000
030000000106010906,3,1,22000
030000000106010907,3,1,30000
030000000106010908,3,0,43000
030000000106010909,3,0,30000
030000000106020000,3,0,9999998
030000000106020001,3,1,18000
030000000106020002,3,1,22000
030000000106020003,3,1,9999998
030000000106020004,3,0,55000
030000000106020005,3,1,21000
030000000106020006,3,0,9999999
030000000106020007,3,0,47000
030000000106020008,3,0,18000
030000000106020009,3,0,36000
030000000106020100,3,0,9999999
030000000106020101,3,0,40000
030000000106020102,3,0,36000
030000000106020103,3,0,37000
030000000106020104,3,0,38000
030000000106020105,3,0,26000
030000000106020106,3,0,9999999
030000000106020107,3,0,32000
030000000106020108,3,1,9999999
030000000106020109,3,0,53000
030000000106020200,3,0,38000
030000000106020201,3,0,9999999
030000000106020202,3,1,10000
030000000106020203,3,0,9999999
030000000106020204,3,1,9999999
030000000106020205,3,1,23000
030000000106020206,3,1,9999999
030000000106020207,3,1,23000
030000000106020208,3,1,9999998
030000000106020209,3,0,9999998
030000000106020300,3,1,9999998
030000000106020301,3,0,32000
030000000106020302,3,0,21000
030000000106020303,3,0,9999998
030000000106020304,3,1,9999998
030000000106020305,3,1,9999999
030000000106020306,3,0,18000
030000000106020307,3,0,9999999
030000000106020308,3,0,18000
030000000106020309,3,1,28000
030000000106020400,3,0,21000
030000000106020401,3,0,9999999
030000000106020402,3,1,9999999
030000000106020403,3,0,16000
030000000106020404,3,0,9999999
030000000106020405,3,0,19000
030000000106020406,3,1,33000
030000000106020407,3,1,26000
030000000106020408,3,1,24000
030000000106020409,3,0,13000
030000000106020500,3,1,50000
030000000106020501,3,1,35000
030000000106020502,3,0,9999999
030000000106020503,3,0,27000
030000000106020504,3,0,9999998
030000000106020505,3,1,34000
030000000106020506,3,0,10000
030000000106020507,3,1,52000
030000000106020508,3,0,9999998
030000000106020509,3,0,9999998
030000000106020600,3,1,31000
030000000106020601,3,1,9999998
030000000106020602,3,0,24000
030000000106020603,3,1,40000
030000000106020604,3,1,38000
030000000106020605,3,0,9999998
030000000106020606,3,0,36000
030000000106020607,3,0,12000
030000000106020608,3,0,28000
030000000106020609,3,0,38000
030000000106020700,3,0,60000
030000000106020701,3,0,9999999
030000000106020702,3,0,52000
030000000106020703,3,0,10000
030000000106020704,3,0,22000
030000000106020705,3,0,30000
030000000106020706,3,1,35000
030000000106020707,3,0,33000
030000000106020708,3,0,9999998
030000000106020709,3,1,9999999
030000000106020800,3,0,36000
030000000106020801,3,0,54000
030000000106020802,3,0,9999999
030000000106020803,3,1,9999999
030000000106020804,3,0,9999999
